institution_id,institution_name,institution_created_date,researcher_id,researcher_name,researcher_comments,conference_id,conference_title,conference_date,conference_comments,registration_id,registration_fee,attendance_status
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,534,International Climate Change Summit 34,2026-04-08,Venue: Berlin,50963,185.22,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50964,57.41,Cancelled
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50965,105.09,Pending
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50966,423.31,Cancelled
3,Stanford - Campus 3,1932-11-13,1027,Dr. B27 Smith,Specialization: Ethics,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50967,482.71,Pending
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50968,65.86,Pending
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,550,International Global Health Summit 50,2026-12-02,Venue: Tokyo,50969,319.28,Pending
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,536,International Future of Tech Summit 36,2026-01-23,Venue: Tokyo,50970,392.1,Pending
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,544,International Quantum Computing Summit 44,2025-01-31,Venue: Online,50971,308.06,Pending
36,Max Planck - Campus 36,1975-11-05,1019,Dr. T19 Smith,Specialization: Ethics,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50972,281.92,Pending
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50973,358.69,Confirmed
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,507,International Climate Change Summit 7,2026-03-06,Venue: Lisbon,50974,63.52,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50975,55.38,Pending
23,MIT - Campus 23,1910-07-13,1009,Dr. J9 Smith,Specialization: Biology,517,International Global Health Summit 17,2025-02-23,Venue: Online,50976,93.18,Confirmed
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50977,53.12,Pending
27,Max Planck - Campus 27,1966-07-31,1012,Dr. M12 Smith,Specialization: AI,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50978,350.23,Confirmed
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50979,398.98,Cancelled
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,518,International Future of Tech Summit 18,2025-06-20,Venue: Tokyo,50980,430.01,Pending
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50981,475.83,Cancelled
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50982,345.24,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,536,International Future of Tech Summit 36,2026-01-23,Venue: Tokyo,50983,141.23,Pending
40,Max Planck - Campus 40,1937-11-18,1021,Dr. V21 Smith,Specialization: AI,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50984,225.73,Confirmed
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,506,International Future of Tech Summit 6,2026-10-11,Venue: Berlin,50985,406.62,Cancelled
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50986,279.72,Pending
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,516,International Global Health Summit 16,2025-02-12,Venue: Online,50987,412.2,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,539,International Future of Tech Summit 39,2026-05-20,Venue: Online,50988,416.73,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50989,320.01,Cancelled
12,Max Planck - Campus 12,1955-09-25,1050,Dr. Y50 Smith,Specialization: Physics,522,International Global Health Summit 22,2026-09-09,Venue: Tokyo,50990,269.33,Pending
9,Stanford - Campus 9,1934-04-30,1007,Dr. H7 Smith,Specialization: Biology,521,International Future of Tech Summit 21,2025-01-20,Venue: Online,50991,460.42,Confirmed
29,MIT - Campus 29,1850-03-24,1029,Dr. D29 Smith,Specialization: AI,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50992,402.35,Cancelled
27,Max Planck - Campus 27,1966-07-31,1012,Dr. M12 Smith,Specialization: AI,513,International Future of Tech Summit 13,2026-10-05,Venue: Online,50993,317.44,Pending
27,Max Planck - Campus 27,1966-07-31,1012,Dr. M12 Smith,Specialization: AI,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50994,168.43,Pending
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50995,61.95,Pending
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50996,337.01,Cancelled
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50997,244.99,Pending
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,543,International Climate Change Summit 43,2025-02-14,Venue: Berlin,50998,432.92,Cancelled
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50999,125.11,Confirmed
